^,,"the fruit-stalk of a cocoanut with its calyx, of a plantain cluster ere branching off (കുലയുടെ പോള = കൊതുമ്പു).",malayalam,,,,,,,
^,,a water- plant ഇല — (or ഇര — ) Geodorum dilatatum; വെളളപ്പോ Limodorum natans; വിഷ — (= വാതങ്കൊല്ലി?).,malayalam,,,,,,,
-,പ,പോളക്കണ്ണൻ,malayalam,Gundert (1872) p.749,,,gundert,having,,"{""source"": ""gundert"", ""year"": 1872, ""page"": ""749"", ""etymology"": """"}"
^,,a film over the eye ബുല്ബു ദാക്ഷൻ.,malayalam,,,,,,,
-,പ,പോളി,malayalam,Gundert (1872) p.749,,,gundert,So,,"{""source"": ""gundert"", ""year"": 1872, ""page"": ""749"", ""etymology"": """"}"
^,,"hōḷige, S (cash-payment).",english,,english,,,,noun,
^,,"., പോള No sphōṭa) A kind of cake ഇക്കൈപ്പോള അക്കൈത്താരം prov",malayalam,,,,,,,
-,പ,പോൾ,malayalam,Gundert (1872) p.749,,,gundert,poḷ,,"{""source"": ""gundert"", ""year"": 1872, ""page"": ""749"", ""etymology"": """"}"
-,പ,പോഴൻ,malayalam,Gundert (1872) p.749,,,gundert,pōl̤a,,"{""source"": ""gundert"", ""year"": 1872, ""page"": ""749"", ""etymology"": """"}"
^,,ǹ (C,english,,english,,,,noun,
^,,"bōḷa hornless, bald?) = ഭോഷൻ Fool, also പോഴത്താളൻ V1.",malayalam,,,,,,,
-,പ,പൌൺ,malayalam,Gundert (1872) p.750,,,gundert,E,,"{""source"": ""gundert"", ""year"": 1872, ""page"": ""750"", ""etymology"": """"}"
^,,"pound 1 £, കുതിരപ്പൌൺ preferred[to പള്ളിപ്പൌൺ.",malayalam,,,,,,,
-,പ,പൌത്രൻ,malayalam,Gundert (1872) p.750,,,gundert,pautra,,"{""source"": ""gundert"", ""year"": 1872, ""page"": ""750"", ""etymology"": """"}"
^,,(പുത്ര) A grandson.,malayalam,,,,,,,
-,പ,പൌത്രി,malayalam,Gundert (1872) p.750,,,gundert,a,,"{""source"": ""gundert"", ""year"": 1872, ""page"": ""750"", ""etymology"": """"}"
^,,granddaughter പൌത്രിയെ ദൌഹിത്രന്നായ്ക്കൊടുത്തു Bhg.,malayalam,Bhg,,,,,,
-,പ,പൌരൻ,malayalam,Gundert (1872) p.750,,,gundert,paura,,"{""source"": ""gundert"", ""year"": 1872, ""page"": ""750"", ""etymology"": """"}"
^,,ǹ S A citizen — fem,english,"CG, KR",english,,,,noun,
^,,പൌരന്മാർ = പുരവാസികൾ KR പൌരമാരായുള്ളനാരിമാർ CG.,malayalam,"CG, KR",,,,,,
-,പ,പൌരവർ,malayalam,Gundert (1872) p.750,,,gundert|sanskrit,pauravar,,"{""source"": ""gundert"", ""year"": 1872, ""page"": ""750"", ""etymology"": ""sanskrit""}"
^,,പൂരുവിൻ പരമ്പരാജാതന്മാർ പൌരവന്മാർ Bhr.,malayalam,Bhr,,,,,,
^,,= പൌരന്മാർ Tdbh.,malayalam,,,,,,,
^,,"a caste that came by sea to Malabar, KU (Pārsis?).",english,KU,english,,,,noun,
-,പ,പൌരാണികൻ,malayalam,Gundert (1872) p.750,,,gundert,paurāṇi,,"{""source"": ""gundert"", ""year"": 1872, ""page"": ""750"", ""etymology"": """"}"
^,,ɤaǹ S,english,"Bhg, Bhr",english,,,,noun,
^,,One versed in Purāṇas പൌരാണികാചാൎയ്യൻ Bhr.; their author പൌ’നാം വേദവ്യാസൻ Bhg 9.; their recitor & interpreter പൌ’ന്മാർ ഉച്ചരിക്കും പ്രാകൃതസ്തവങ്ങൾ Bhg.,malayalam,"Bhg, Bhr",,,,,,
-,പ,പൌൎണ്ണമാസി,malayalam,Gundert (1872) p.750,,,gundert|sanskrit,paurṇamāsi,,"{""source"": ""gundert"", ""year"": 1872, ""page"": ""750"", ""etymology"": ""sanskrit""}"
-,പ,പൌലസ്ത്യൻ,malayalam,Gundert (1872) p.750,,,gundert,S,,"{""source"": ""gundert"", ""year"": 1872, ""page"": ""750"", ""etymology"": """"}"
^,,"Derived from Pulastya,[Rāvaṇa, AR., KR.",english,"AR, KR",english,,,,noun,
-,പ,പ്ര,malayalam,Gundert (1872) p.750,,,gundert|sanskrit,pra,,"{""source"": ""gundert"", ""year"": 1872, ""page"": ""750"", ""etymology"": ""sanskrit""}"
^,,"prep = Pro, præ, fore, forth.",english,,english,,,,noun,
-,പ,പ്രകൃതി,malayalam,Gundert (1872) p.751,,,gundert,pra,,"{""source"": ""gundert"", ""year"": 1872, ""page"": ""751"", ""etymology"": """"}"
^,,ɤu̥δi s.,english,,english,,,,noun,
^,,behaving unnaturally innate qualities,english,"Mud, AR, Bhr, VyM",english,,,,noun,
^,,"Natural form, state or habit (= പ്രകാരം) വാനരവംശപ്ര ശീലം AR.; പ്ര കൈവിട്ടു വികൃതിയായി VyM പ്ര പകരുവാൻ മൂലം എന്തു AR (= ഭാവം); അവന്റെ പ്ര ദോഷം Mud പ്ര ഗുണം Bhr പ്ര കാരണമായി",malayalam,"Mud, AR, Bhr, VyM",,,,,,
-,പ,പ്രകൃതിമാന്മാർ,malayalam,Gundert (1872) p.751,,,gundert,Bhg,,"{""source"": ""gundert"", ""year"": 1872, ""page"": ""751"", ""etymology"": """"}"
^,,= മായാബദ്ധന്മാർ.,malayalam,,,,,,,
-,പ,പ്രചേതസ്സ്,malayalam,Gundert (1872) p.752,,,gundert,S,,"{""source"": ""gundert"", ""year"": 1872, ""page"": ""752"", ""etymology"": """"}"
^,,intelligent; N,english,,english,,,,noun,
^,,"of Gods, as Varuṇa & the 10 sons of Prāǰīnabarhi ഭക്തപ്രവരരായി മേവും പ്രചേതാക്കൾ Bhg 6.",malayalam,,,,,,,
-,പ,പ്രജ,malayalam,Gundert (1872) p.752,,,gundert,pra,,"{""source"": ""gundert"", ""year"": 1872, ""page"": ""752"", ""etymology"": """"}"
^,,ǰa S,english,,english,,,,noun,
^,,(ജൻ).,malayalam,,,,,,,
^,,"Progeny a child the foetus, unborn child.",english,KU,english,,,,noun,
^,,അതിൽ ഒരു പ്രജ ഉണ്ടായി KU പ്രജ ചാടി PP,malayalam,KU,,,,,,
^,,"people, subjects രാജ്യത്തുള്ള പ്രജകളെ രക്ഷിപ്പാൻ, രാജാവിന്നു പ്രജകൾ എല്ലാം ഒരുപോലേ TR.; പ്രജ സ്ത്രീകൾ മദ്ധ്യേ കളിക്കുന്ന നീ CG.; ശത്രുവാം പ്രജാവൃന്ദം Sah.",malayalam,"Sah, TR, CG",,,,,,
-,പ,പ്രജാവതി,malayalam,Gundert (1872) p.752,,,gundert,f,,"{""source"": ""gundert"", ""year"": 1872, ""page"": ""752"", ""etymology"": """"}"
^,,fruitful Bhr a mother of fine children.,english,Bhr,english,,,,noun,
^,,സൽപ്ര,malayalam,Bhr,,,,,,
-,പ,പ്രജ്ഞ,malayalam,Gundert (1872) p.752,,,gundert,S,,"{""source"": ""gundert"", ""year"": 1872, ""page"": ""752"", ""etymology"": """"}"
^,,the first 16 years are trifled away.,english,VCh,english,,,,noun,
^,,"(ജ്ഞാ) sense, wisdom പതിനാറോളം പ്ര എന്നിയേ കളിച്ചുപോം VCh",malayalam,VCh,,,,,,
-,പ,പ്രണയി,malayalam,Gundert (1872) p.752,,,gundert,a,,"{""source"": ""gundert"", ""year"": 1872, ""page"": ""752"", ""etymology"": """"}"
^,,"lover, beloved; fem",english,PT,english,,,,noun,
^,,a wife or mistress ശൃംഗാരപ്രണയിനിമാർ CC; പ്രണയിനിയിൽ കനിവു PT.,malayalam,PT,,,,,,
-,പ,പ്രണിധി,malayalam,Gundert (1872) p.752,,,gundert,S,,"{""source"": ""gundert"", ""year"": 1872, ""page"": ""752"", ""etymology"": """"}"
^,,"spying; a spy, Mud",english,Mud,english,,,,noun,
^,,= ഓട്ടാളൻ.,malayalam,Mud,,,,,,
-,പ,പ്രതാരകൻ,malayalam,Gundert (1872) p.752,,,gundert,a,,"{""source"": ""gundert"", ""year"": 1872, ""page"": ""752"", ""etymology"": """"}"
^,,deceiver V1.,english,,english,,,,noun,
-,പ,പ്രതി,malayalam,Gundert (1872) p.752,,,gundert,pra,,"{""source"": ""gundert"", ""year"": 1872, ""page"": ""752"", ""etymology"": """"}"
^,,δi S pros).,english,,english,,,,noun,
^,,come to me objections Bhr about,english,"AR, Bhr",english,,,,noun,
^,,"Towards, against മാം പ്ര വിശ്വാസം AR., കാരുണ്യം Brhmd.; ആശ്രമം പ്ര പോയാൻ Bhr.; എന്നെ പ്ര വൎത്തിക്കിൽ PP ഇതിൻ പ്ര പറവാൻ പലതുണ്ടു Nasr പക്ഷിയെപ്ര ചൊല്ലിനാൻ, അവനെ പ്ര നിന്ദിച്ചു സ്വസാരം പ്ര ചൊല്ലുന്ന കാൎയ്യം Brhmd ഓരശ്വം പ്ര തമ്മിൽ വാദം ഉണ്ടായി Bhr.",malayalam,"AR, Bhr",,,,,,
^,,for my sake in revenge of.,english,TR,english,,,,noun,
^,,"for, in exchange of ശ്വാക്കൾ പാലനെ പ്ര മരിച്ചു Nasr.; ക്ഷണത്തിൽ കഴിയുന്ന കാൎയ്യം പ്ര മോക്ഷം ത്യജിക്ക Nasr.; എന്നെ പ്ര അതിന്നു പ്രതിയായിട്ടു വല്ലതും ചെയ്യേണം TR",malayalam,TR,,,,,,
^,,each by each daily.,english,,english,,,,noun,
^,,"ദിനംപ്ര., ദിവസമ്പ്ര",malayalam,,,,,,,
^,,an opponent,english,,english,,,,noun,
-,പ,പ്രതിക്രിയ,malayalam,Gundert (1872) p.753,,,gundert,S,,"{""source"": ""gundert"", ""year"": 1872, ""page"": ""753"", ""etymology"": """"}"
^,,"counteracting, remedy വല്ലവനും കൊടുത്താൽ പ്ര ഇല്ല Tantr കഷ്ടതെക്കു പ്ര എന്തു VetC വിഷത്തിന്നു പ്ര ഉണ്ടല്ലോ Bhg.",malayalam,"Tantr, Bhg, VetC",,,,,,
^,,requital to fight for the maintainer how thank I shall take revenge.,english,"Mud, Nal, Bhr, KR",english,,,,noun,
^,,ഭൎത്തൃപിണ്ഡത്തിൻ പ്ര ചെയ്ക Bhr എന്തു ഞാൻ ഇന്നു പ്ര ചെയ്യേണ്ടു SG ഉപകരിച്ചതിൻ പ്ര ചെയ്ക KR.; പിതൃഭ്രാതൃതന്നുടെപ്ര ... സാധിച്ചു Mud മുല്പാടു കവൎന്നീടിനാൻ ഇപ്പോൾ പ്ര ചെയ്യുന്നതുണ്ടു ഞാൻ Nal,malayalam,"Mud, Nal, Bhr, KR",,,,,,
-,പ,പ്രതിക്ഷേപിക്ക,malayalam,Gundert (1872) p.753,,,gundert,S,,"{""source"": ""gundert"", ""year"": 1872, ""page"": ""753"", ""etymology"": """"}"
^,,"to resist, reject.",english,,english,,,,noun,
-,പ,പ്രതിജ്ഞ,malayalam,Gundert (1872) p.753,,,gundert,S,,"{""source"": ""gundert"", ""year"": 1872, ""page"": ""753"", ""etymology"": """"}"
^,,"promise, vow promised fore-swore himself",english,"Mud, Nal",english,,,,noun,
^,,മുന്നം പ്ര യും ചെയ്തു Nal ഘോരമാംവണ്ണം പ്ര ചെയ്തീടിനാൻ Mud പ്ര.,malayalam,"Mud, Nal",,,,,,
-,സ,സത്യപ്രതിജ്ഞൻ,malayalam,Gundert (1872) p.753,,,gundert,AR,,"{""source"": ""gundert"", ""year"": 1872, ""page"": ""753"", ""etymology"": """"}"
^,,one who keeps his word.,english,,english,,,,noun,
-,പ,പ്രതിദ്ധ്വനി,malayalam,Gundert (1872) p.753,,,gundert,S,,"{""source"": ""gundert"", ""year"": 1872, ""page"": ""753"", ""etymology"": """"}"
^,,"an echo, Bhg.",english,Bhg,english,,,,noun,
-,പ,പ്രതിനിധി,malayalam,Gundert (1872) p.753,,,gundert,S,,"{""source"": ""gundert"", ""year"": 1872, ""page"": ""753"", ""etymology"": """"}"
^,,a substitute പ്ര കൊണ്ടു വനവാസം ചെയ്‌വാൻ അവകാശം ഇല്ല KR.,malayalam,KR,,,,,,
^,,mutual pledges.,english,VyM,english,,,,noun,
^,,surety പ്രതിനിധി & പ്രതിന്യാസം VyM,malayalam,VyM,,,,,,
-,പ,പ്രതിപക്ഷി,malayalam,Gundert (1872) p.753,,,gundert,an,,"{""source"": ""gundert"", ""year"": 1872, ""page"": ""753"", ""etymology"": """"}"
^,,"opponent, Bhg.",english,Bhg,english,,,,noun,
-,പ,പ്രതിപത്തി,malayalam,Gundert (1872) p.753,,,gundert,S,,"{""source"": ""gundert"", ""year"": 1872, ""page"": ""753"", ""etymology"": """"}"
^,,acquirement — പ്ര മാൻ clever.,malayalam,,,,,,,
^,,leans on him.,english,MR,english,,,,noun,
^,,honoring; confidence ഇവന്റെ മേൽവളരേ പ്രതിപത്യയോടു കൂടി ഇരിക്കുന്നു MR,malayalam,MR,,,,,,
^,,bestowing പ്ര അപാത്രത്തിങ്കൽ Bhr (so പാത്രത്തിങ്കൽ അപ്രതിപാദനം.,malayalam,Bhr,,,,,,
-,പ,പ്രതിപാലകൻ,malayalam,Gundert (1872) p.753,,,gundert,a,,"{""source"": ""gundert"", ""year"": 1872, ""page"": ""753"", ""etymology"": """"}"
^,,maintainers of justice (com-plimentary style) — (mod.) acting for somebody.,english,TR,english,,,,noun,
^,,protector — സകലധൎമ്മപ്ര’കർ TR,malayalam,TR,,,,,,
-,പ,പ്രതിഭൂ,malayalam,Gundert (1872) p.754,,,gundert,S,,"{""source"": ""gundert"", ""year"": 1872, ""page"": ""754"", ""etymology"": """"}"
^,,VyM.,english,VyM,english,,,,noun,
^,,surety ജാമ്യക്കാരൻ പ്ര,malayalam,VyM,,,,,,
-,പ,പ്രതിമ,malayalam,Gundert (1872) p.754,,,gundert,S,,"{""source"": ""gundert"", ""year"": 1872, ""page"": ""754"", ""etymology"": """"}"
^,,"(മാ) likeness, image മൃഛ്ശിലാദാരുക്കളാം പ്രതിമാദികളിൽ Chintār., എട്ടുവിധം പ്ര (ശില, ദാരു, ലോഹം, ലേഖ്യം etc.) Bhg.; an idol, not fixed in the ground (opp പ്രതിഷ്ഠ) — also പ്രതിമാനം.",malayalam,Bhg,,,,,,
-,പ,പ്രതിവാദി,malayalam,Gundert (1872) p.754,,,gundert,the,,"{""source"": ""gundert"", ""year"": 1872, ""page"": ""754"", ""etymology"": """"}"
^,,"respondent, defendant (opp v.) also an apologist.",english,,english,,,,noun,
^,,വാദി q,malayalam,,,,,,,
-,പ,പ്രതിവിധി,malayalam,Gundert (1872) p.754,,,gundert,id,,"{""source"": ""gundert"", ""year"": 1872, ""page"": ""754"", ""etymology"": """"}"
^,,ഗ്രഹങ്ങൾ അനിഷ്ടസ്ഥാനത്തു നില്ക്കുമ്പോൾ ചെയ്യേണ്ടും പ്രതിവിധികൾ TrP.,malayalam,,,,,,,
-,പ,പ്രതിശാന്തി,malayalam,Gundert (1872) p.754,,,gundert,S,,"{""source"": ""gundert"", ""year"": 1872, ""page"": ""754"", ""etymology"": """"}"
^,,"remedying, expiation B.",english,,english,,,,noun,
-,പ,പ്രതിഹാരക്കാർ,malayalam,Gundert (1872) p.754,,,gundert,exorcists,,"{""source"": ""gundert"", ""year"": 1872, ""page"": ""754"", ""etymology"": """"}"
^,,", jugglers, also പ്രതിഹാരകർ.",malayalam,,,,,,,
-,പ,പ്രതീക്ഷ,malayalam,Gundert (1872) p.754,,,gundert,S,,"{""source"": ""gundert"", ""year"": 1872, ""page"": ""754"", ""etymology"": """"}"
^,,(ൟക്ഷ) expectation.,malayalam,,,,,,,
-,ൟ,ൟശ്വരപ്രതീക്ഷമാണൻ,malayalam,Gundert (1872) p.754,,,gundert,AR,,"{""source"": ""gundert"", ""year"": 1872, ""page"": ""754"", ""etymology"": """"}"
^,,(part.) ex-pecting God.,english,,english,,,,noun,
-,പ,പ്രതീതി,malayalam,Gundert (1872) p.754,,,gundert,S,,"{""source"": ""gundert"", ""year"": 1872, ""page"": ""754"", ""etymology"": """"}"
^,,(ഇ).,malayalam,,,,,,,
^,,= പ്രത്യയം.,malayalam,,,,,,,
^,,"insight; feeling about an inward part ശൂന്യപ്ര = ഇല്ലെന്നു തോന്നുക, ദ്രവപ്ര = അലിഞ്ഞു പോകുന്നു എന്നു തോന്നുക med.",malayalam,,,,,,,
-,പ,പ്രതോളി,malayalam,Gundert (1872) p.754,,,gundert,S,,"{""source"": ""gundert"", ""year"": 1872, ""page"": ""754"", ""etymology"": """"}"
^,,high street = പെരുവഴി.,malayalam,,,,,,,
-,പ,പ്രത്യക്ഷത,malayalam,Gundert (1872) p.755,,,gundert,S,,"{""source"": ""gundert"", ""year"": 1872, ""page"": ""755"", ""etymology"": """"}"
^,,visibility; apparition.,english,,english,,,,noun,
-,പ,പ്രത്യൎത്ഥി,malayalam,Gundert (1872) p.755,,,gundert,S,,"{""source"": ""gundert"", ""year"": 1872, ""page"": ""755"", ""etymology"": """"}"
^,,"an enemy, defendant hostile army",english,"AR, VyM",english,,,,noun,
^,,അൎത്ഥി പ്ര.കൾ VyM.; പ്രത്യൎത്ഥിബലം എല്ലാം Brhmd പ്ര വൎഗ്ഗത്തിന്നന്തകൻ AR പ്ര ഭാവം ധരിച്ചു Genov.,malayalam,"AR, VyM",,,,,,
-,പ,പ്രത്യാശ,malayalam,Gundert (1872) p.755,,,gundert,S,,"{""source"": ""gundert"", ""year"": 1872, ""page"": ""755"", ""etymology"": """"}"
^,,hope.,english,,english,,,,noun,
-,പ,പ്രത്യുഷസ്സ്,malayalam,Gundert (1872) p.755,,,gundert,S,,"{""source"": ""gundert"", ""year"": 1872, ""page"": ""755"", ""etymology"": """"}"
^,,"morning — പ്ര’സി every morning, [Sah.",malayalam,Sah,,,,,,
-,പ,പ്രത്യേകിച്ചു,malayalam,Gundert (1872) p.755,,,gundert,So,,"{""source"": ""gundert"", ""year"": 1872, ""page"": ""755"", ""etymology"": """"}"
^,,"= വിശേഷിച്ചു, അടിയന്തരമായി.",malayalam,,,,,,,
-,പ,പ്രഥ,malayalam,Gundert (1872) p.755,,,gundert,pratha,,"{""source"": ""gundert"", ""year"": 1872, ""page"": ""755"", ""etymology"": """"}"
^,,Fame (in war) part pass,english,Bhr,english,,,,noun,
^,,"(പൃഥ് to spread; broad) പ്രഥനം unfolding പ്രഥനചതുരത Bhr പ്രഥിതം spread, renowned.",malayalam,Bhr,,,,,,
-,പ,പ്രഥമൻ,malayalam,Gundert (1872) p.755,,,gundert,a,,"{""source"": ""gundert"", ""year"": 1872, ""page"": ""755"", ""etymology"": """"}"
^,,"condiment അട —, പരിപ്പു — ചക്കപ്രഥമൻ etc = മധുരക്കറി a sort of dessert.",malayalam,,,,,,,
-,പ,പ്രദായി,malayalam,Gundert (1872) p.756,,,gundert,giving,,"{""source"": ""gundert"", ""year"": 1872, ""page"": ""756"", ""etymology"": """"}"
-,പ,പ്രദ്യോതനൻ,malayalam,Gundert (1872) p.756,,,gundert,S,,"{""source"": ""gundert"", ""year"": 1872, ""page"": ""756"", ""etymology"": """"}"
^,,the sun നൽപ്ര,malayalam,CG,,,,,,
-,പ,പ്രദ്യുമ്നൻ,malayalam,Gundert (1872) p.756,,,gundert,S,,"{""source"": ""gundert"", ""year"": 1872, ""page"": ""756"", ""etymology"": """"}"
^,,Kāma.,english,,english,,,,noun,
-,പ,പ്രപിതാമഹൻ,malayalam,Gundert (1872) p.756,,,gundert,S,,"{""source"": ""gundert"", ""year"": 1872, ""page"": ""756"", ""etymology"": """"}"
^,,a paternal great-grand-father പ്ര’ന്മാർ Bhr,malayalam,"Bhr, KU",,,,,,
-,പ,പ്രപൌത്രൻ,malayalam,Gundert (1872) p.756,,,gundert,S,,"{""source"": ""gundert"", ""year"": 1872, ""page"": ""756"", ""etymology"": """"}"
^,,a great-grandson.,english,,english,,,,noun,
-,പ,പ്രബുദ്ധൻ,malayalam,Gundert (1872) p.756,,,gundert,S,,"{""source"": ""gundert"", ""year"": 1872, ""page"": ""756"", ""etymology"": """"}"
^,,awake after a swoon.,english,KR,english,,,,noun,
^,,പ്ര’നായുടൻ KR,malayalam,KR,,,,,,
-,പ,പ്രഭ,malayalam,Gundert (1872) p.757,,,gundert,S,,"{""source"": ""gundert"", ""year"": 1872, ""page"": ""757"", ""etymology"": """"}"
^,,— met Bhg.,english,"Nid, Bhg",english,,,,noun,
^,,"(ഭാ) Light, splendour പാവകപ്രഭ PT1 കണ്ണിൻപ്രഭ മറഞ്ഞു Nid losing its lustre, നേത്രപ്ര",malayalam,"Nid, Bhg",,,,,,
-,പ,പ്രഭാകരൻ,malayalam,Gundert (1872) p.757,,,gundert,S,,"{""source"": ""gundert"", ""year"": 1872, ""page"": ""757"", ""etymology"": """"}"
^,,(പ്രഭ),malayalam,,,,,,,
^,,"the sun, Bhg.",english,Bhg,english,,,,noun,
^,,"of a Bhaṭṭatiri, author of the പ്രഭാകരം, head of the Brahman division: പ്രഭാകരക്കൂറു KU., പ്രഭാകരന്മാർ Brahmans of that division.",malayalam,KU,,,,,,
-,പ,പ്രഭു,malayalam,Gundert (1872) p.757,,,gundert|sanskrit,prabhu,,"{""source"": ""gundert"", ""year"": 1872, ""page"": ""757"", ""etymology"": ""sanskrit""}"
-,പ,പ്രഭുത,malayalam,Gundert (1872) p.757,,,gundert,S,,"{""source"": ""gundert"", ""year"": 1872, ""page"": ""757"", ""etymology"": """"}"
^,,supremacy assumed airs.,english,ChVr,english,,,,noun,
^,,പ്രഭുതകൾ നടിച്ചു ChVr,malayalam,ChVr,,,,,,
-,പ,പിഭൃതി,malayalam,Gundert (1872) p.757,,,gundert,S,,"{""source"": ""gundert"", ""year"": 1872, ""page"": ""757"", ""etymology"": """"}"
^,,beginning (=മുതലായ etc.).,malayalam,,,,,,,
-,പ,പ്രഭ്രഷ്ടലക്ഷമായി,malayalam,Gundert (1872) p.757,,,gundert,Mud,,"{""source"": ""gundert"", ""year"": 1872, ""page"": ""757"", ""etymology"": """"}"
^,,missed the aim.,english,,english,,,,noun,
-,പ,പ്രമത്തൻ,malayalam,Gundert (1872) p.757,,,gundert,S,,"{""source"": ""gundert"", ""year"": 1872, ""page"": ""757"", ""etymology"": """"}"
^,,"intoxicated, careless (& പ്രമദം V1.).",malayalam,,,,,,,
-,പ,പ്രമാണി,malayalam,Gundert (1872) p.757,,,gundert,a,,"{""source"": ""gundert"", ""year"": 1872, ""page"": ""757"", ""etymology"": """"}"
^,,"chief, headman; influential person മുഖ്യസ്ഥന്മാരും പ്ര കളും (= പ്രാപ്തിയുള്ളവർ), കാൎയ്യസ്ഥന്മാരിൽ പ്ര കൾ TR., MR.",malayalam,"MR, TR",,,,,,
-,പ,പ്രമാണീകരിക്ക,malayalam,Gundert (1872) p.757,,,gundert,to,,"{""source"": ""gundert"", ""year"": 1872, ""page"": ""757"", ""etymology"": """"}"
^,,regard as authority ദൈവം പ്ര’ക്കുമവൎകളെ കേവലം മൂഢർ എന്നറി Mud.,malayalam,Mud,,,,,,
-,പ,പ്രയതൻ,malayalam,Gundert (1872) p.758,,,gundert,S,,"{""source"": ""gundert"", ""year"": 1872, ""page"": ""758"", ""etymology"": """"}"
^,,"(യം) restored, pure, Brhmd 85.",malayalam,,,,,,,
-,പ,പ്രയത്നപ്പെടുക,malayalam,Gundert (1872) p.758,,,gundert,to,,"{""source"": ""gundert"", ""year"": 1872, ""page"": ""758"", ""etymology"": """"}"
^,,passed painfully through — also denV,english,"Arb, MR, GnP",english,,,,noun,
^,,"labour, take great pains നിലങ്ങളിൽ പ്ര’ട്ടു വിള ഇറക്കി MR എത്ര ജന്മം പ്ര’ട്ടു GnP എന്തെല്ലാം പ്രയത്നിച്ചാലും Arb.",malayalam,"Arb, MR, GnP",,,,,,
-,പ,പ്രയോക്താവ്,malayalam,Gundert (1872) p.758,,,gundert,employer,,"{""source"": ""gundert"", ""year"": 1872, ""page"": ""758"", ""etymology"": """"}"
^,,മാരണാദികൾ ചെയ്യുന്നോൻ പ്ര’വായതു PR.,malayalam,PR,,,,,,
-,പ,പ്രവചിക്ക,malayalam,Gundert (1872) p.758,,,gundert,S,,"{""source"": ""gundert"", ""year"": 1872, ""page"": ""758"", ""etymology"": """"}"
^,,"to speak forth, announce, explain [V1.",english,,english,,,,noun,
-,ന,നിഷ്ഠുരപ്രവക്താക്കൾ,malayalam,Gundert (1872) p.758,,,gundert,Bhg,,"{""source"": ""gundert"", ""year"": 1872, ""page"": ""758"", ""etymology"": """"}"
^,,propounders of harsh words,english,,english,,,,noun,
^,,— പ്രവചനം prophesying.,malayalam,,,,,,,
-,പ,പ്രവത്സലൻ,malayalam,Gundert (1872) p.758,,,gundert,S,,"{""source"": ""gundert"", ""year"": 1872, ""page"": ""758"", ""etymology"": """"}"
^,,= simpl devoted.,english,Bhg,english,,,,noun,
^,,ഭൎത്തൃപ്ര’ലനാരിമാർ[Bhg,malayalam,Bhg,,,,,,
-,പ,പ്രവൎത്തകൻ,malayalam,Gundert (1872) p.758,,,gundert,S,,"{""source"": ""gundert"", ""year"": 1872, ""page"": ""758"", ""etymology"": """"}"
^,,"a superintendent, arbiter.",english,,english,,,,noun,
-,പ,പ്രവാചകൻ,malayalam,Gundert (1872) p.758,,,gundert,S,,"{""source"": ""gundert"", ""year"": 1872, ""page"": ""758"", ""etymology"": """"}"
^,,Genov.,english,,english,,,,noun,
^,,"= നിവി prophet, Nasr ദാനിയേൽ എന്ന പ്ര",malayalam,,,,,,,
-,പ,പ്രവിശ്യ,malayalam,Gundert (1872) p.759,,,gundert,E,,"{""source"": ""gundert"", ""year"": 1872, ""page"": ""759"", ""etymology"": """"}"
^,,"province മലയാം പ്ര.യിൽ (mod.) & മലയാം പ്ര ത്തിൽ, പ്ര ങ്ങൾ TR.",malayalam,TR,,,,,,
-,പ,പ്രവീണൻ,malayalam,Gundert (1872) p.759,,,gundert,S,,"{""source"": ""gundert"", ""year"": 1872, ""page"": ""759"", ""etymology"": """"}"
^,,VetC (in titles).,english,"TR, VetC",english,,,,noun,
^,,"(വീണ) Skilful, clever ഗദ്യ പദ്യപ്ര കാൎയ്യഖഡ്ഗപ്രവീണകരാന TR",malayalam,"TR, VetC",,,,,,
-,പ,പ്രവൃത്തി,malayalam,Gundert (1872) p.759,,,gundert|sanskrit,pravr̥tti,,"{""source"": ""gundert"", ""year"": 1872, ""page"": ""759"", ""etymology"": ""sanskrit""}"
^,,"Ac-tivity, opp cultivated to employ.",english,"MR, TR",english,,,,noun,
^,,"നിവൃത്തി; occupation, business, work നിലത്തു പ്ര കൾ ഒക്കയും ചെയ്തു MR പ്ര കൊടുക്ക TR",malayalam,"MR, TR",,,,,,
^,,"a parish or അംശം, comprising 5-6 മുറി “a charge” കിഴക്കേടത്തു നമ്പ്യാരുടെ പ്ര യിൽ TR.",malayalam,TR,,,,,,
^,,"sorcery, motion of the bowels, etc.",english,,english,,,,noun,
-,പ,പ്രവൃത്തിപ്പിള്ള,malayalam,Gundert (1872) p.759,,,gundert,Trav,,"{""source"": ""gundert"", ""year"": 1872, ""page"": ""759"", ""etymology"": """"}"
^,,a Gumasten of the പ്രവൃത്തിക്കാരൻ = പണ്ടാരപ്പിള്ള 2.,malayalam,,,,,,,
-,പ,പ്രശ്നരീതി,malayalam,Gundert (1872) p.760,,,gundert,N,,"{""source"": ""gundert"", ""year"": 1872, ""page"": ""760"", ""etymology"": """"}"
^,,an astrological work in šlōkas [PR.,english,PR,english,,,,noun,
-,പ,പ്രശ്രിതൻ,malayalam,Gundert (1872) p.760,,,gundert,V,,"{""source"": ""gundert"", ""year"": 1872, ""page"": ""760"", ""etymology"": """"}"
^,,"modest, (part pass.)",english,,english,,,,noun,
-,പ,പ്രഷ്ടാവു,malayalam,Gundert (1872) p.760,,,gundert,S,,"{""source"": ""gundert"", ""year"": 1872, ""page"": ""760"", ""etymology"": """"}"
